posts,location,label,provider,pred_sentiment,pred_sentiment_score,dirty_posts,cleaned_posts,state,city,avg_lat_ms,tests,devices,avg_d_mbps,avg_u_mbps,clusters,cluster_category,date_col
TIME in {Location} is performing really well. No issues at all!,Nilai,positive,time,positive,0.963986874,TIME in Nilai is performing re&ally %w}ell. N&o< issues at all!,TIME in Nilai is performing really well No issues at all,Johor,Johor Baharu,34.40157480314961,71686,31791,21.955377952755907,11.419079455977094,0,good speed / reliable connection,14/3/2024
Astro in {Location} has been really reliable. Happy with the connection!,Kepala Batas,positive,astro,positive,0.9890223741531372,Astro in+ Kepala Ba<tas has #been rea?lly reliable. Happ;y( with the connectio_n!#,Astro in Kepala Batas has been really reliable Happy with the connectio n,Melaka,Jasin,35.51015801354402,5367,2164,19.129954853273137,9.216090293453725,0,good speed / reliable connection,10/3/2024
Maxis in {Location} has been stable and fast all day. Thank you for the great service!,Petaling Jaya,positive,maxis,positive,0.991776705,Ma^xis in^ Peta(ling Ja_ya~ ha*s [been stable and fast a~ll ]day. Tha]nk y^ou for the} &great service!,Maxis in Petaling Ja ya has been stable and fast all day Thank you for the great service,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,10/3/2024
Astro in {Location} is super reliable today. Loving the consistent speeds!,Penang,positive,astro,positive,0.9900285601615906,"Ast""ro i?n Pe<nang is super ;reliable today. Lovi%ng the consistent !speeds!",Astro in Penang is super reliable today Loving the consistent speeds,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,0,good speed / reliable connection,10/3/2024
Maxis in {Location} has been excellent lately. Thanks for the consistent service!,George Town,positive,maxis,positive,0.9914127588272095,Ma=xis in George Town has been excellent latel[y. ~Thanks@ ]for the consiste>nt service!,Maxis in George Town has been excellent lately Thanks for the consistent service,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,12/3/2024
Unifi in {Location} is surprisingly fast today. I hope it stays this way!,Negeri Sembilan,positive,unifi,positive,0.9773024320602417,"Unifi i&n Negeri Sembilan is s+urprisingly fast to}d+ay%. I hope it"" stays@ t]hi)s way!",Unifi in Negeri Sembilan is surprisingly fast today I hope it stays this way,Pahang,Jerantut,44.68036529680365,2381,947,17.016817351598174,9.124073059,1,slow speed,8/3/2024
Unifi in {Location} is surprisingly fast today. I hope it stays this way!,Negeri Sembilan,positive,unifi,positive,0.9773024320602417,"Unifi i&n Negeri Sembilan is s+urprisingly fast to}d+ay%. I hope it"" stays@ t]hi)s way!",Unifi in Negeri Sembilan is surprisingly fast today I hope it stays this way,Pahang,Jerantut,44.68036529680365,2381,947,17.016817351598174,9.124073059,1,slow speed,11/3/2024
Unifi in {Location} has been giving me no issues at all today. Keep up the good work!,Batu Caves,positive,unifi,positive,0.9855818152427673,Unifi in Batu Caves ?has been givin}g me no i:ssues at all> today. Keep[ up the good work!,Unifi in Batu Caves has been giving me no issues at all today Keep up the good work,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,1,slow speed,7/3/2024
TIME in {Location} is faster than it's been in weeks. Thanks for the upgrades!,Selayang,positive,time,positive,0.9811150431632996,TIME in Selayang is% faster than it's been in <weeks. Thanks for th{e upg=rad{es!|,TIME in Selayang is faster than its been in weeks Thanks for the upgrades,Perak,Kinta,33.151464435146444,44891,18803,21.17001338912134,10.115205857740586,2,service interruptions,14/3/2024
Astro in {Location} is super fast today. Really happy with the service!,Shah Alam,positive,astro,positive,0.9917090535163879,"A~st*ro in Shah_ Alam is super fa&st t=oday. :Re]ally ha""p&py wi*th the| service!",Astro in Shah  Alam is super fast today Really happy with the service,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,0,good speed / reliable connection,10/3/2024
Maxis in {Location} is running perfectly today. No interruptions at all.,Kepala Batas,positive,maxis,positive,0.9718070030212402,Maxis_ i]n Kepala Batas is running perfectly today. No) interr^u@ptions at all.,Maxis  in Kepala Batas is running perfectly today No interruptions at all,Melaka,Jasin,35.51015801354402,5367,2164,19.129954853273137,9.216090293453725,0,good speed / reliable connection,5/3/2024
Maxis in {Location} has been excellent today. Thanks for the great connection!,Negeri Sembilan,positive,maxis,positive,0.9924414157867432,Ma*xis in Ne)geri Sembilan has been| excell=en^t t!o[day. Thanks for the great connection!,Maxis in Negeri Sembilan has been excellent today Thanks for the great connection,Pahang,Jerantut,44.68036529680365,2381,947,17.016817351598174,9.124073059,0,good speed / reliable connection,8/3/2024
Unifi in {Location} is performing really well today. Thanks for the stability!,Rawang,positive,unifi,positive,0.9894431829452515,"U|nif:i in Rawa+ng is per""forming% really well today. Thanks for the s@tability!",Unifi in Rawang is performing really well today Thanks for the stability,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,0,good speed / reliable connection,8/3/2024
TIME in {Location} is surprisingly fast. I'm really happy with the speeds today!,Sungai Buloh,positive,time,positive,0.9913941025733948,TIME in Sungai (Buloh is surpris_ingly fast.? I'm r^eally happ@y wi[th the speeds today!,TIME in Sungai Buloh is surpris ingly fast Im really happy with the speeds today,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,0,good speed / reliable connection,12/3/2024
Astro in {Location} has been really reliable lately. Thanks for keeping it stable!,Petaling Jaya,positive,astro,positive,0.9869183897972107,Astro in_ Petaling| Ja#ya| has been really relia[ble@ _l[ately. Tha;nks for kee|ping it st*able!,Astro in  Petaling Jaya has been really reliable  lately Thanks for keeping it stable,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,0,good speed / reliable connection,12/3/2024
Unifi in {Location} has been running smoothly all day. No complaints from me!,George Town,positive,unifi,positive,0.9889928698539734,"Un{ifi in George^ To""wn has been running (smoothly all_ day. No complaints from me!",Unifi in George Town has been running smoothly all  day No complaints from me,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,1,slow speed,6/3/2024
"Maxis in {Location} is okay today, but I feel like there's a little lag every now and then. Not too bad though.",Kajang,neutral,maxis,positive,0.5338543653488159,"Maxis in Kajan~g ]is okay @today, but I }feel like there's( a littl*e lag every@ no{w and then. Not too bad though.",Maxis in Kajang is okay today but I feel like theres a little lag every now and then Not too bad though,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,12/3/2024
"TIME in {Location} seems a bit slower than usual, but nothing too crazy. Maybe peak hour?",Petaling Jaya,neutral,time,neutral,0.8916504383087158,"TIME in P:e}taling Jaya seems a{ bi+t s!low%er th?a?n us?ual, but+ nothing too cr>azy. @Maybe pe~ak hour?",TIME in Petaling Jaya seems a bit slower than usual but nothing too crazy Maybe peak hour,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,13/3/2024
"Astro in {Location} is working fine, but I've noticed some minor slowdowns here and there.",Shah Alam,neutral,astro,neutral,0.8977753520011902,"As)tro in# Shah Alam is workin&g< fine, but I've noticed #s_o=me minor slowd^own<s here and there.",Astro in Shah Alam is working fine but Ive noticed s ome minor slowdowns here and there,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,13/3/2024
"Unifi in {Location} is a little sluggish today, but I can still get my work done. Anyone else feeling this?",Batu Caves,neutral,unifi,neutral,0.7432772517204285,"Unifi in Ba*tu Cav)es is a ^little s>lu)g_gis""h t:oday,% but I can still ~get my work done. Any]one e*lse feeling this#?",Unifi in Batu Caves is a little slug gish today but I can still get my work done Anyone else feeling this,Sarawak,Bau,68.53125,871,313,22.94563281,8.16865625,1,slow speed,5/3/2024
"Maxis in {Location} feels a bit off today, but not slow enough to stop me from working. Is anyone else noticing this?",George Town,neutral,maxis,negative,0.6321300864219666,"Maxis in George T:own feels$ a b[it off today, <b?ut not slow enough to stop me from w*orking. Is any)one else notic=ing thi*s?<",Maxis in George Town feels a bit off today but not slow enough to stop me from working Is anyone else noticing this,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,2,service interruptions,13/3/2024
"Astro in {Location} is mostly stable, but I've seen some minor drops in connection speed.",Sungai Buloh,neutral,astro,neutral,0.9193857312202454,"Astro in Sungai Bu]loh is m!ost$ly stable, !b~ut I've seen& some m#inor$ drops in co(nn%ec}tion speed.",Astro in Sungai Buloh is mostly stable but Ive seen some minor drops in connection speed,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,7/3/2024
"Unifi in {Location} is working, but the speed is definitely slower than what I'm used to.",Penang,neutral,unifi,negative,0.7571163177490234,"Unifi in Penang> is working, but th:e speed is =definit{ely# sl*ower than what> (I'm ^used to.",Unifi in Penang is working but the speed is definitely slower than what Im used to,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,1,slow speed,7/3/2024
"Astro in {Location} is okay today, but I noticed a few slowdowns while streaming.",Petaling Jaya,neutral,astro,neutral,0.9338464140892029,"As$t:ro in Peta:ling _Jaya is oka}y today, but I notic]ed@ a> few slowdown!s w~hile ~streaming.",Astro in Petaling  Jaya is okay today but I noticed a few slowdowns while streaming,Sarawak,Kapit,68.42105263157895,619,240,15.448368421052631,6.931105263157895,2,service interruptions,8/3/2024
"Unifi in {Location} is stable, but there's definitely a bit of lag when browsing.",Balik Pulau,neutral,unifi,neutral,0.9001782536506653,"Unifi in Balik Pulau is< stable, but the}re'+s definitely a bit of lag when br~owsing.",Unifi in Balik Pulau is stable but theres definitely a bit of lag when browsing,Kedah,Baling,37.59726027,3181,1231,16.4608,8.638671232876712,1,slow speed,11/3/2024
"Maxis in {Location} is functional, but the speed isn't as fast as usual. Anyone else experiencing this?",Rawang,neutral,maxis,negative,0.7378660440444946,"Maxi!s i?n =Rawang is+ f_unctional, but t:he? spe)e:d isn't as fast as us#ua<l. Anyon|e else exp~eriencin<g this?",Maxis in Rawang is f unctional but the speed isnt as fast as usual Anyone else experiencing this,Trengganu,Kemaman,39.61538461538461,5853,2738,20.731224175824178,8.913195604395604,2,service interruptions,9/3/2024
"TIME in {Location} is working fine, but the connection speed dips every now and then. Could just be traffic.",Shah Alam,neutral,time,negative,0.4975360929965973,"TIME ?in :Shah &Alam is wor@king fine, but the conn?ect&ion spe_e>d dips every now %and then. Could jus^t be traffic.",TIME in Shah Alam is working fine but the connection spe ed dips every now and then Could just be traffic,Kelantan,Kota Bharu,42.47592847317744,17343,7699,17.67919944979367,8.408158184,2,service interruptions,8/3/2024
"Astro in {Location} is mostly stable, but I've noticed a slight delay when loading pages. Might just be my area?",Kajang,neutral,astro,neutral,0.8886591196060181,"Astro in Kaj%an#g is mo+stly stabl_e, but #I've noti!c*ed a slight (d~e^l#ay when loading pages%.! Might ju?st be my %area_?=",Astro in Kajang is mostly stabl e but Ive noticed a slight delay when loading pages Might just be my area ,Selangor,Hulu Selangor,29.706860706860706,7881,3376,20.127925155925155,8.654715176715175,2,service interruptions,9/3/2024
"Maxis in {Location} is working okay, but there's definitely some lag during video calls. Could be temporary?",Nilai,neutral,maxis,neutral,0.8192451000213623,"Maxis in Nilai is working ~o@kay, but t+here%'s definitely some lag du:rin?g video @c;alls"". Could b[e tempo]rary?",Maxis in Nilai is working okay but theres definitely some lag during video calls Could be temporary,Johor,Johor Baharu,34.40157480314961,71686,31791,21.955377952755907,11.419079455977094,2,service interruptions,6/3/2024
"TIME in {Location} is fine, but I'm seeing a small dip in download speed. Still manageable though.",Penang,neutral,time,neutral,0.7774925231933594,"TIME in Penang is fine, but I'm seeing a small dip in downloa}d )speed. S$till manageable though.",TIME in Penang is fine but Im seeing a small dip in download speed Still manageable though,Sarawak,Kanowit,59.65714285714286,233,83,17.359914285714286,10.544885714285714,2,service interruptions,13/3/2024
"Unifi in {Location} is working, but I feel like the connection isn't as smooth as usual.",Sungai Buloh,neutral,unifi,negative,0.8079434633255005,"U;nifi in Sungai Buloh is w*orking, but I feel like the connect[ion isn'!t as smooth as usual.",Unifi in Sungai Buloh is working but I feel like the connection isnt as smooth as usual,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,1,slow speed,12/3/2024
"Unifi in {Location} is okay, but the speed seems to drop now and then. Could just be normal traffic.",George Town,neutral,unifi,neutral,0.8763330578804016,"U""nifi i%n Ge)or=ge Town is o<kay, ;but the speed ;seems to@ drop %now and then.^ Co_uld just be normal traf[fic.",Unifi in George Town is okay but the speed seems to drop now and then Co uld just be normal traffic,Selangor,Gombak,28.286206896551725,24898,10651,22.91330172413793,10.65616551724138,1,slow speed,10/3/2024
"TIME in {Location} is mostly fine, though the connection speed fluctuates every now and then.",Sungai Buloh,neutral,time,neutral,0.9008530974388123,"TIME@ (in Sungai Buloh is mostl[y fin[e, though~ the connecti}on spee;d fluc+tuates every now and the!n.",TIME in Sungai Buloh is mostly fine though the connection speed fluctuates every now and then,Sabah,Kota Marudu,48.10434782608696,713,309,18.95573043478261,9.559086956521739,2,service interruptions,5/3/2024
